Site,TMRCA,low,high
3175.0,1.5547813403510837,0.9454344885217691,1.2885082572513362
3225.0,1.5548571756033178,0.9455103237740032,1.2892411381005768
3275.0,1.555494371844554,0.9145307540314648,1.2891886121759895
3325.0,1.5565624533036022,0.915598835490513,1.2907877161407768
3375.0,1.556714055598735,0.9157504377856459,1.2926539742686207
3425.0,1.5574744656337054,0.9165108478206162,1.2923016385418697
3475.0,1.5571595389447284,0.9161959211316392,1.292149037035803
3525.0,1.5574744656337054,0.9165108478206162,1.293780734144303
3575.0,1.5570949533814902,0.916131335568401,1.293163536818356
3625.0,1.5560414177600217,0.9150777999469325,1.2935919263886122
3675.0,1.5552651701268414,0.9143015523137522,1.2954716999078015
3725.0,1.5539101911224804,0.9129465733093912,1.2965978064144708
3775.0,1.552130514260622,0.9763199245910417,1.2963935169105278
3825.0,1.5508716038580546,0.9750610141884741,1.295067220946521
3875.0,1.5495861499372687,1.0421582454404061,1.295740414354597
3925.0,1.5489672813689883,1.0415393768721257,1.2951545248474639
3975.0,1.5482755811156401,1.0408476766187775,1.2959068640909461
4025.0,1.545570069318265,1.0381421648214024,1.2937824177765154
4075.0,1.54282185223724,1.0353939477403775,1.2918644463892697
4125.0,1.5407813389588378,1.0333534344619753,1.2890955625291332
4175.0,1.5394002431691323,1.0319723386722697,1.289734573008052
4225.0,1.5377692443997877,1.030341339902925,1.2880673138854875
4275.0,1.5355280652578998,1.0281001607610372,1.2851755685891075
4325.0,1.534577965754362,1.0271500612574993,1.2831692574622413
4375.0,1.5340708712859117,1.026642966789049,1.2783822797893447
4425.0,1.5327878772567731,1.0253599727599105,1.2742339836890955
4475.0,1.5321109209939248,1.0246830164970622,1.276453294515844
4525.0,1.5306660624253572,1.0232381579284946,1.2703198232802169
4575.0,1.5281624363581154,1.0207345318612528,1.2704200600634659
4625.0,1.5265924013513483,1.0191644968544857,1.2703928379172302
4675.0,1.5255380836947228,1.0181101791978602,1.2699337477871553
4725.0,1.5248546530483382,1.0174267485514756,1.2677205663832536
4775.0,1.5226585479215395,1.015230643424677,1.2664498495350753
4825.0,1.5223567618249212,1.0149288573280586,1.2643842709187747
4875.0,1.5208387327935837,1.0134108282967211,1.2620483656311416
4925.0,1.5199498672703602,1.0125219627734976,1.2619662391695015
4975.0,1.5194282691641525,1.01200036466729,1.2627000989464656
5025.0,1.5187722182022039,1.0113443137053413,1.2641442232755684
5075.0,1.5175548490035486,1.010126944506686,1.2636477371685337
5125.0,1.5173815492995852,1.0099536448027226,1.2647048994868948
5175.0,1.5165572412567718,1.0091293367599092,1.2648460038669478
5225.0,1.5151928161017647,1.0077649116049021,1.2620896818602279
5275.0,1.5145036115257122,1.0070757070288496,1.2610027484752488
5325.0,1.5139682115347841,1.0065403070379215,1.2626730417831635
5375.0,1.5138932137388699,1.0064653092420073,1.2635299755254612
5425.0,1.5127170853870415,1.005289180890179,1.2626504295114682
5475.0,1.511942736501595,1.0045148320047323,1.2595561465481666
5525.0,1.510825146018601,1.0033972415217385,1.2578342415752817
5575.0,1.5098091183237459,1.0023812138268833,1.2577123385554467
5625.0,1.5088280327401382,1.0014001282432756,1.2614535655499333
5675.0,1.5071226905006112,0.9996947860037486,1.2622947204541943
5725.0,1.5066062335248043,0.9991783290279417,1.2614950655413317
5775.0,1.5060429457073767,0.9986150412105141,1.2602261908782353
5825.0,1.5052391682454194,0.9978112637485568,1.2602402994985513
5875.0,1.504646795655395,0.9972188911585325,1.2591576283847945
5925.0,1.504449865531466,0.9970219610346034,1.259920466017937
5975.0,1.5035242178432713,1.0314677373647372,1.2579577267161002
6025.0,1.5012609884132375,1.0292045079347034,1.2573898209412604
6075.0,1.4997946088715137,1.0277381283929796,1.2566461793559083
6125.0,1.4984786615238082,1.026422181045274,1.2571921380536457
6175.0,1.4964430668331472,1.024386586354613,1.2569469503758715
6225.0,1.4954175408155064,1.042280233695796,1.253439225191904
6275.0,1.4942692408158715,1.041131933696161,1.252937723905833
6325.0,1.4926951197959946,1.039557812676284,1.2541920054831233
6375.0,1.491807886418863,1.0386705792991526,1.2493032123916603
6425.0,1.490288566697963,1.0371512595782526,1.2503633431979047
6475.0,1.4894140038233583,1.0362766967036479,1.2525618335500417
6525.0,1.4880538921071815,1.034916584987471,1.2548520187037646
6575.0,1.4867718935167014,1.033634586396991,1.2544977823317869
6625.0,1.4855434393939473,1.0324061322742368,1.2538734071991775
6675.0,1.4848495144348035,1.031712207315093,1.254795948910407
6725.0,1.4832997606092544,1.030162453489544,1.2545176895124381
6775.0,1.4815830367014526,1.0284457295817422,1.2558725189980389
6825.0,1.480627882327588,1.0274905752078776,1.257626520625962
6875.0,1.4789785695534818,1.0258412624337714,1.2576398960650295
6925.0,1.477369897397456,1.0242325902777456,1.2585710636814487
6975.0,1.4770686622053146,1.0239313550856042,1.2609716147989896
7025.0,1.4757093845573355,1.022572077437625,1.2603565090245188
7075.0,1.4752131008011695,1.022075793681459,1.2611625291472153
7125.0,1.4745808733415349,1.0214435662218244,1.2615897562882583
7175.0,1.4737870336204077,1.0206497265006973,1.263011420273162
7225.0,1.4727276978108268,1.0195903906911163,1.2643635509120212
7275.0,1.4701428154578358,1.0170055083381253,1.2641708941248095
7325.0,1.4670043083333248,1.0138670012136144,1.2621982885600715
7375.0,1.4645448790264384,1.011407571906728,1.259206839190739
7425.0,1.4615012471615374,1.102662702826314,1.257672620896902
7475.0,1.4587466140076724,1.099908069672449,1.257770248387739
7525.0,1.4579367798769718,1.0990982355417485,1.2559498886299696
7575.0,1.4558605077005538,1.0970219633653304,1.2558507379176398
7625.0,1.4535124423390697,1.0946738980038464,1.258570397746023
7675.0,1.451523926101417,1.0926853817661937,1.2611866091863428
7725.0,1.4502594905837298,1.0914209462485065,1.2589897252557354
7775.0,1.4490296003677197,1.0901910560324963,1.2616275115740605
7825.0,1.448184018245246,1.0893454739100226,1.2606789731275947
7875.0,1.4468055385361243,1.087966994200901,1.2616643925403983
7925.0,1.4463014933888063,1.087462949053583,1.2610373741516736
7975.0,1.4460486368996532,1.08721009256443,1.260041106108536
8025.0,1.4455854823974914,1.086746938062268,1.26358176332599
8075.0,1.443814502990636,1.0849759586554126,1.2644664683993425
8125.0,1.4431572730154476,1.0843187286802243,1.2639828559656212
8175.0,1.4424251508118473,1.083586606476624,1.2667874330190039
8225.0,1.4411151709908923,1.082276626655669,1.2705574560331738
8275.0,1.4400047684896522,1.0811662241544289,1.2705128618107377
8325.0,1.4393904506079762,1.0805519062727529,1.2715977661912108
8375.0,1.4386026736690993,1.079764129333876,1.2729876731371903
8425.0,1.437316917757038,1.0784783734218146,1.2755446580090437
8475.0,1.4368778227614332,1.0780392784262098,1.2746786027567731
8525.0,1.4357703016703844,1.076931757335161,1.276681845355121
8575.0,1.4342669292998702,1.0754283849646469,1.2787088499084482
8625.0,1.4338313472330382,1.0749928028978148,1.2792979258337154
8675.0,1.4338313472330382,1.0749928028978148,1.2766070933867935
8725.0,1.433746805102669,1.0749082607674456,1.2747584622759913
8775.0,1.4331746936311662,1.074336149295943,1.2766772307837904
8825.0,1.4320978727247609,1.0732593283895375,1.277265389452454
8875.0,1.4319714898455933,1.07313294551037,1.2795175741667304
8925.0,1.4319714898455933,1.07313294551037,1.2825238367179335
8975.0,1.431845023355223,1.0730064790199996,1.2838652541298996
9025.0,1.4313089819268876,1.0724704375916643,1.2875412888020168
9075.0,1.4310520271006277,1.0722134827654044,1.2880176468553066
9125.0,1.4305128032514158,1.0716742589161925,1.2895478157251015
9175.0,1.4298114590429274,1.070972914707704,1.2905992776812523
9225.0,1.4292634018909904,1.070424857555767,1.2922427518729158
9275.0,1.4291635380439307,1.0703249937087074,1.2932267667198527
9325.0,1.4282587678223333,1.06942022348711,1.2964578214032851
9375.0,1.426960522632775,1.0681219782975517,1.2982155324554623
9425.0,1.426415742681445,1.0675771983462217,1.301133875313824
9475.0,1.4252005487773527,1.0663620044421294,1.3040985650660044
9525.0,1.4243981905659797,1.0655596462307564,1.304356327988314
9575.0,1.4223239950438527,1.0634854507086293,1.3050010820920073
9625.0,1.4203334984292946,1.0614949540940712,1.3058406418030226
9675.0,1.41985009359958,1.0610115492643566,1.3065260789555446
9725.0,1.419651913335983,1.0608133690007597,1.3075629149788763
9775.0,1.4191167898200372,1.0602782454848139,1.3099880327537288
9825.0,1.4189648847714715,1.0601263404362482,1.3112081773895556
9875.0,1.418455680176494,1.0596171358412707,1.3132591170064623
9925.0,1.416198246103541,1.0573597017683176,1.31355172607984
9975.0,1.4160098786209545,1.0571713342857312,1.3145214992837078
