Site,TMRCA,low,high
7875.0,2.962174038253934,2.2752492720135105,2.311710096395766
7925.0,2.958065869196413,2.275780854623524,2.312428262073035
7975.0,2.952474585114038,2.2789131546880173,2.315871430707395
8025.0,2.942454982482467,2.2769182894140316,2.3204903571550397
8075.0,2.9368497164072767,2.2751888538091434,2.3194291801554283
8125.0,2.9319568840492165,2.2770963379969222,2.3220700576473376
8175.0,2.925539023178274,2.2819866645544193,2.3259210828662518
8225.0,2.9154597525825907,2.29761825227086,2.338946700024406
8275.0,2.9046601975436883,2.3154866443745403,2.3552923307559106
8325.0,2.8942195372349753,2.3294362661982175,2.370544537920793
8375.0,2.8796250856272767,2.352780186940118,2.3891588539853235
8425.0,2.868412954042065,2.3736378190938368,2.4078443054678482
8475.0,2.851668515904292,2.3780969585710916,2.418460375801555
8525.0,2.8321656957874395,2.4035927913852495,2.430889610455434
8575.0,2.811015918969901,2.420451524508424,2.4419987953642948
8625.0,2.790118872602389,2.458314772343157,2.4795882421355344
8675.0,2.7553359319479225,2.521038461076783,2.5320591533818413
8725.0,2.720747345496468,2.5611486955557208,2.569720174292309
8775.0,2.6881099042949392,2.530109159612688,2.6124650841387522
8825.0,2.6560580755577576,2.498057330875506,2.6558740811271107
8875.0,2.62798260396801,2.4699818592857588,2.6943386792233746
8925.0,2.603780541564093,2.4457797968818413,2.717043861257197
8975.0,2.5794830449918402,2.421482300309589,2.7453283065095198
9025.0,2.5527583549541846,2.394757610271933,2.774309764906192
9075.0,2.4916136829527784,2.3336129382705266,2.8504229805440064
9125.0,2.4269592021342135,2.268958457451962,2.950573872056453
9175.0,2.3771956831848944,2.2191949385026426,3.0297096603887463
9225.0,2.326286350470454,2.1682856057882027,3.0724615704439984
9275.0,2.2724147512840878,2.1144140066018364,3.102526303312046
9325.0,2.2254006153165826,2.067399870634331,3.184693127786305
9375.0,2.1841106388890483,2.0261098942067965,3.2302383331394346
9425.0,2.1522016317341004,2.058403609239353,3.239025710853096
9475.0,2.1202218288860113,2.026423806391264,3.264580445097158
9525.0,2.0860665640269316,1.992268541532184,3.313830384402622
9575.0,2.056479716130701,1.9626816936359532,3.338613017656626
9625.0,2.0194439079769055,1.9256458854821579,3.354697694914161
9675.0,1.9970554676427608,1.903257445148013,3.3438080161719625
9725.0,1.9734846101463348,1.8796865876515871,3.343253252884075
9775.0,1.9519641763941695,1.8581661538994219,3.3557316643839323
9825.0,1.9318012760985352,1.8380032536037876,3.351994659573908
9875.0,1.9118090936153713,1.8180110711206237,3.3360960124460037
9925.0,1.891257308311568,1.7974592858168204,3.3412974672122626
9975.0,1.879329714313896,1.7855316918191484,3.3474475333470544
